data_geracao;data_alvo;cidade;dias_a_frente;temp_min_prev;temp_max_prev;temp_media_prev;precipitacao_mm_prev;neve_cm_prev;neve_prev;granizo_prev;tempestade_prev;geada_prev
2026-07-10;2026-07-13;Sao Jose;3;8.5;18.0;12.6;0.0;0;0;0;0;0
2026-07-10;2026-07-14;Sao Jose;4;8.6;19.5;13.3;0.0;0;0;0;0;0
2026-07-10;2026-07-15;Sao Jose;5;9.2;20.3;14.4;0.0;0;0;0;0;0
2026-07-10;2026-07-16;Sao Jose;6;12.5;20.3;16.0;0.0;0;0;0;0;0
2026-07-10;2026-07-17;Sao Jose;7;11.7;20.9;15.4;0.0;0;0;0;0;0
2026-07-10;2026-07-11;Lages;1;11.8;17.9;13.6;43.1;0;0;0;1;0
2026-07-10;2026-07-12;Lages;2;5.6;14.3;11.4;0.2;0;0;0;0;0
2026-07-10;2026-07-13;Lages;3;4.5;13.1;7.6;0.0;0;0;0;0;0
2026-07-10;2026-07-14;Lages;4;2.6;13.2;7.6;0.0;0;0;0;0;0
2026-07-10;2026-07-15;Lages;5;7.9;14.2;9.7;0.0;0;0;0;0;0
2026-07-10;2026-07-16;Lages;6;6.6;21.0;12.7;0.0;0;0;0;0;0
2026-07-10;2026-07-17;Lages;7;11.2;22.9;16.1;0.0;0;0;0;0;0
2026-07-10;2026-07-11;Chapeco;1;15.3;20.7;16.7;46.7;0;0;0;1;0
2026-07-10;2026-07-12;Chapeco;2;7.3;15.4;12.6;0.8;0;0;0;0;0
2026-07-10;2026-07-13;Chapeco;3;4.9;13.5;8.5;0.0;0;0;0;0;0
2026-07-10;2026-07-14;Chapeco;4;3.1;19.3;10.3;0.0;0;0;0;0;0
2026-07-10;2026-07-15;Chapeco;5;6.0;20.7;12.5;0.0;0;0;0;0;0
2026-07-10;2026-07-16;Chapeco;6;11.4;25.7;19.4;0.0;0;0;0;0;0
2026-07-10;2026-07-17;Chapeco;7;19.5;25.8;21.9;0.0;0;0;0;0;0
2026-07-11;2026-07-12;Sao Jose;1;11.8;19.3;15.1;1.1;0;0;0;0;0
2026-07-11;2026-07-13;Sao Jose;2;7.5;19.0;12.6;0.0;0;0;0;0;0
2026-07-11;2026-07-14;Sao Jose;3;8.9;19.7;13.6;0.0;0;0;0;0;0
2026-07-11;2026-07-15;Sao Jose;4;9.4;20.5;14.6;0.0;0;0;0;0;0
2026-07-11;2026-07-16;Sao Jose;5;14.5;20.8;17.0;0.3;0;0;0;0;0
2026-07-11;2026-07-17;Sao Jose;6;12.4;21.4;15.8;0.0;0;0;0;0;0
2026-07-11;2026-07-18;Sao Jose;7;11.8;24.3;17.0;0.0;0;0;0;0;0
2026-07-11;2026-07-12;Lages;1;6.7;14.6;11.5;0.1;0;0;0;0;0
2026-07-11;2026-07-13;Lages;2;5.4;14.2;8.3;0.0;0;0;0;0;0
2026-07-11;2026-07-14;Lages;3;4.0;13.3;8.1;0.0;0;0;0;0;0
2026-07-11;2026-07-15;Lages;4;8.6;14.9;10.4;0.0;0;0;0;0;0
2026-07-11;2026-07-16;Lages;5;9.4;18.9;12.4;0.0;0;0;0;0;0
2026-07-11;2026-07-17;Lages;6;10.0;20.8;14.5;0.0;0;0;0;0;0
2026-07-11;2026-07-18;Lages;7;12.2;24.3;16.6;0.0;0;0;0;0;0
2026-07-11;2026-07-12;Chapeco;1;6.9;15.5;12.5;0.5;0;0;0;0;0
2026-07-11;2026-07-13;Chapeco;2;4.5;13.7;8.3;0.0;0;0;0;0;0
2026-07-11;2026-07-14;Chapeco;3;3.5;19.1;10.5;0.0;0;0;0;0;0
2026-07-11;2026-07-15;Chapeco;4;6.7;21.4;13.4;0.0;0;0;0;0;0
2026-07-11;2026-07-16;Chapeco;5;13.8;24.7;18.8;0.0;0;0;0;0;0
2026-07-11;2026-07-17;Chapeco;6;18.7;25.1;21.0;0.0;0;0;0;0;0
2026-07-11;2026-07-18;Chapeco;7;18.9;25.1;21.2;0.0;0;0;0;0;0
2026-07-12;2026-07-13;Sao Jose;1;8.0;17.8;12.5;0.0;0;0;0;0;0
2026-07-12;2026-07-14;Sao Jose;2;8.1;20.0;13.2;0.0;0;0;0;0;0
2026-07-12;2026-07-15;Sao Jose;3;9.3;20.5;14.2;0.0;0;0;0;0;0
2026-07-12;2026-07-16;Sao Jose;4;13.5;20.7;16.7;0.0;0;0;0;0;0
2026-07-12;2026-07-17;Sao Jose;5;13.2;23.1;17.1;0.0;0;0;0;0;0
2026-07-12;2026-07-18;Sao Jose;6;12.6;25.2;18.1;0.0;0;0;0;0;0
2026-07-12;2026-07-19;Sao Jose;7;16.1;28.6;20.9;0.0;0;0;0;0;0
2026-07-12;2026-07-13;Lages;1;5.6;13.9;8.5;0.0;0;0;0;0;0
2026-07-12;2026-07-14;Lages;2;3.4;12.7;7.9;0.0;0;0;0;0;0
2026-07-12;2026-07-15;Lages;3;7.9;14.7;10.0;0.0;0;0;0;0;0
2026-07-12;2026-07-16;Lages;4;8.0;19.1;11.8;0.0;0;0;0;0;0
2026-07-12;2026-07-17;Lages;5;9.3;21.7;14.6;0.0;0;0;0;0;0
2026-07-12;2026-07-18;Lages;6;12.6;19.0;15.6;3.6;0;0;0;0;0
2026-07-12;2026-07-19;Lages;7;14.9;25.7;19.1;0.0;0;0;0;0;0
2026-07-12;2026-07-13;Chapeco;1;4.8;13.3;8.4;0.0;0;0;0;0;0
2026-07-12;2026-07-14;Chapeco;2;4.2;19.1;10.7;0.0;0;0;0;0;0
2026-07-12;2026-07-15;Chapeco;3;5.9;21.0;12.6;0.0;0;0;0;0;0
2026-07-12;2026-07-16;Chapeco;4;11.7;23.7;17.3;0.0;0;0;0;0;0
2026-07-12;2026-07-17;Chapeco;5;18.4;25.5;21.3;0.0;0;0;0;0;0
2026-07-12;2026-07-18;Chapeco;6;18.4;25.0;21.0;1.8;0;0;0;0;0
2026-07-12;2026-07-19;Chapeco;7;20.6;26.4;22.6;0.0;0;0;0;0;0
2026-07-13;2026-07-14;Sao Jose;1;8.5;19.3;13.3;0.1;0;0;0;0;0
2026-07-13;2026-07-15;Sao Jose;2;9.6;19.9;14.7;0.0;0;0;0;0;0
2026-07-13;2026-07-16;Sao Jose;3;13.6;21.3;16.5;0.0;0;0;0;0;0
2026-07-13;2026-07-17;Sao Jose;4;10.9;22.2;15.8;0.0;0;0;0;0;0
2026-07-13;2026-07-18;Sao Jose;5;12.4;24.7;18.0;0.0;0;0;0;0;0
2026-07-13;2026-07-19;Sao Jose;6;15.7;23.9;19.3;2.0;0;0;0;0;0
2026-07-13;2026-07-20;Sao Jose;7;16.2;27.2;20.7;0.4;0;0;0;0;0
2026-07-13;2026-07-14;Lages;1;3.0;13.3;7.9;0.0;0;0;0;0;0
2026-07-13;2026-07-15;Lages;2;8.1;14.5;10.2;0.0;0;0;0;0;0
2026-07-13;2026-07-16;Lages;3;9.2;19.9;12.6;0.0;0;0;0;0;0
2026-07-13;2026-07-17;Lages;4;9.9;21.5;14.9;0.0;0;0;0;0;0
2026-07-13;2026-07-18;Lages;5;12.3;25.1;18.1;0.2;0;0;0;0;0
2026-07-13;2026-07-19;Lages;6;15.0;19.8;16.8;26.2;0;0;0;1;0
2026-07-13;2026-07-20;Lages;7;14.8;18.5;16.8;13.4;0;0;0;0;0
2026-07-13;2026-07-14;Chapeco;1;3.9;19.2;10.8;0.0;0;0;0;0;0
2026-07-13;2026-07-15;Chapeco;2;6.6;21.1;13.0;0.0;0;0;0;0;0
2026-07-13;2026-07-16;Chapeco;3;12.5;24.4;18.0;0.0;0;0;0;0;0
2026-07-13;2026-07-17;Chapeco;4;19.0;25.3;21.5;0.0;0;0;0;0;0
2026-07-13;2026-07-18;Chapeco;5;17.8;25.4;21.3;8.0;0;0;0;1;0
2026-07-13;2026-07-19;Chapeco;6;16.7;22.2;19.5;87.7;0;0;0;1;0
2026-07-13;2026-07-20;Chapeco;7;17.5;24.4;20.6;39.2;0;0;0;1;0
2026-07-14;2026-07-15;Sao Jose;1;9.8;19.7;14.4;0.0;0;0;0;0;0
2026-07-14;2026-07-16;Sao Jose;2;13.4;21.6;16.4;0.0;0;0;0;0;0
2026-07-14;2026-07-17;Sao Jose;3;11.2;22.5;15.9;0.0;0;0;0;0;0
2026-07-14;2026-07-18;Sao Jose;4;12.1;26.5;18.5;0.0;0;0;0;0;0
2026-07-14;2026-07-19;Sao Jose;5;13.8;26.5;18.9;0.0;0;0;0;0;0
2026-07-14;2026-07-20;Sao Jose;6;14.3;24.8;18.9;0.0;0;0;0;0;0
2026-07-14;2026-07-21;Sao Jose;7;14.3;19.2;17.4;28.4;0;0;0;1;0
2026-07-14;2026-07-15;Lages;1;8.3;14.6;10.5;0.0;0;0;0;0;0
2026-07-14;2026-07-16;Lages;2;9.3;20.1;12.8;0.0;0;0;0;0;0
2026-07-14;2026-07-17;Lages;3;10.5;22.0;15.2;0.0;0;0;0;0;0
2026-07-14;2026-07-18;Lages;4;11.9;25.0;17.6;0.0;0;0;0;0;0
2026-07-14;2026-07-19;Lages;5;13.9;25.7;18.3;0.0;0;0;0;0;0
2026-07-14;2026-07-20;Lages;6;13.4;25.2;18.4;1.2;0;0;0;0;0
2026-07-14;2026-07-21;Lages;7;13.5;18.5;16.3;12.6;0;0;0;0;0
2026-07-14;2026-07-15;Chapeco;1;7.0;21.1;13.5;0.0;0;0;0;0;0
2026-07-14;2026-07-16;Chapeco;2;12.0;24.6;18.1;0.0;0;0;0;0;0
2026-07-14;2026-07-17;Chapeco;3;18.5;25.3;21.3;0.0;0;0;0;0;0
2026-07-14;2026-07-18;Chapeco;4;19.7;25.2;21.7;0.0;0;0;0;0;0
2026-07-14;2026-07-19;Chapeco;5;19.9;25.9;22.3;0.9;0;0;0;0;0
2026-07-14;2026-07-20;Chapeco;6;18.3;25.5;21.4;14.2;0;0;0;1;0
2026-07-14;2026-07-21;Chapeco;7;15.2;19.5;17.9;36.2;0;0;0;1;0
2026-07-15;2026-07-16;Sao Jose;1;13.9;22.0;16.9;0.0;0;0;0;0;0
2026-07-15;2026-07-17;Sao Jose;2;10.9;22.8;15.8;0.0;0;0;0;0;0
2026-07-15;2026-07-18;Sao Jose;3;12.8;26.4;18.3;0.0;0;0;0;0;0
2026-07-15;2026-07-19;Sao Jose;4;13.3;26.0;18.6;0.0;0;0;0;0;0
2026-07-15;2026-07-20;Sao Jose;5;13.3;25.9;18.7;0.0;0;0;0;0;0
2026-07-15;2026-07-21;Sao Jose;6;16.0;20.6;18.8;8.2;0;0;0;0;0
2026-07-15;2026-07-22;Sao Jose;7;15.8;18.8;17.0;19.4;0;0;0;0;0
2026-07-15;2026-07-16;Lages;1;9.5;20.4;13.2;0.0;0;0;0;0;0
2026-07-15;2026-07-17;Lages;2;10.5;22.8;15.4;0.0;0;0;0;0;0
2026-07-15;2026-07-18;Lages;3;11.8;24.2;17.0;0.0;0;0;0;0;0
2026-07-15;2026-07-19;Lages;4;12.8;25.2;17.7;0.0;0;0;0;0;0
2026-07-15;2026-07-20;Lages;5;12.6;25.5;18.7;0.0;0;0;0;0;0
2026-07-15;2026-07-21;Lages;6;15.5;19.3;17.5;23.2;0;0;0;0;0
2026-07-15;2026-07-22;Lages;7;13.5;15.1;14.1;42.8;0;0;0;0;0
2026-07-15;2026-07-16;Chapeco;1;13.7;24.6;18.6;0.0;0;0;0;0;0
2026-07-15;2026-07-17;Chapeco;2;18.6;25.3;21.3;0.0;0;0;0;0;0
2026-07-15;2026-07-18;Chapeco;3;19.3;25.2;21.5;0.0;0;0;0;0;0
2026-07-15;2026-07-19;Chapeco;4;19.5;25.5;21.7;0.3;0;0;0;0;0
2026-07-15;2026-07-20;Chapeco;5;19.4;25.6;22.2;3.1;0;0;0;0;0
2026-07-15;2026-07-21;Chapeco;6;17.0;19.6;18.3;47.2;0;0;0;1;0
2026-07-15;2026-07-22;Chapeco;7;17.2;21.3;19.1;51.0;0;0;0;1;0
2026-07-16;2026-07-17;Sao Jose;1;10.8;23.2;15.5;0.0;0;0;0;0;0
2026-07-16;2026-07-18;Sao Jose;2;12.6;26.7;18.0;0.0;0;0;0;0;0
2026-07-16;2026-07-19;Sao Jose;3;13.6;27.8;18.8;0.0;0;0;0;0;0
2026-07-16;2026-07-20;Sao Jose;4;13.3;24.6;18.9;0.0;0;0;0;0;0
2026-07-16;2026-07-21;Sao Jose;5;16.0;25.5;19.7;18.9;0;0;0;1;0
2026-07-16;2026-07-22;Sao Jose;6;15.6;18.4;17.1;66.3;0;0;0;0;0
2026-07-16;2026-07-23;Sao Jose;7;16.6;21.5;18.6;10.2;0;0;0;0;0
2026-07-16;2026-07-17;Lages;1;10.3;23.6;15.8;0.0;0;0;0;0;0
2026-07-16;2026-07-18;Lages;2;11.5;24.8;17.1;0.0;0;0;0;0;0
2026-07-16;2026-07-19;Lages;3;12.1;25.1;17.3;0.0;0;0;0;0;0
2026-07-16;2026-07-20;Lages;4;13.6;25.2;18.9;0.6;0;0;0;0;0
2026-07-16;2026-07-21;Lages;5;16.2;19.2;17.8;19.2;0;0;0;1;0
2026-07-16;2026-07-22;Lages;6;14.8;17.5;16.0;55.9;0;0;0;1;0
2026-07-16;2026-07-23;Lages;7;14.8;17.0;15.6;14.6;0;0;0;0;0
2026-07-16;2026-07-17;Chapeco;1;18.6;25.4;21.4;0.0;0;0;0;0;0
2026-07-16;2026-07-18;Chapeco;2;18.9;25.0;21.3;0.0;0;0;0;0;0
2026-07-16;2026-07-19;Chapeco;3;19.0;25.5;21.6;0.0;0;0;0;0;0
2026-07-16;2026-07-20;Chapeco;4;19.0;24.0;21.3;4.0;0;0;0;0;0
2026-07-16;2026-07-21;Chapeco;5;17.5;19.8;18.3;60.3;0;0;0;1;0
2026-07-16;2026-07-22;Chapeco;6;15.4;22.2;18.7;11.7;0;0;0;0;0
2026-07-16;2026-07-23;Chapeco;7;16.3;20.2;17.8;46.6;0;0;1;1;0
2026-07-17;2026-07-18;Sao Jose;1;12.9;26.7;18.2;0.0;0;0;0;0;0
2026-07-17;2026-07-19;Sao Jose;2;13.6;27.5;18.8;0.0;0;0;0;0;0
2026-07-17;2026-07-20;Sao Jose;3;13.9;25.1;17.9;0.0;0;0;0;0;0
2026-07-17;2026-07-21;Sao Jose;4;15.6;26.7;20.3;1.8;0;0;0;0;0
2026-07-17;2026-07-22;Sao Jose;5;16.0;19.2;17.3;10.0;0;0;0;0;0
2026-07-17;2026-07-23;Sao Jose;6;15.9;19.5;17.4;23.0;0;0;0;1;0
2026-07-17;2026-07-24;Sao Jose;7;15.1;18.6;17.5;1.6;0;0;0;0;0
2026-07-17;2026-07-18;Lages;1;11.5;24.4;17.1;0.0;0;0;0;0;0
2026-07-17;2026-07-19;Lages;2;12.0;24.5;17.0;0.1;0;0;0;0;0
2026-07-17;2026-07-20;Lages;3;13.5;24.7;17.9;0.3;0;0;0;0;0
2026-07-17;2026-07-21;Lages;4;15.9;21.8;17.7;15.1;0;0;0;0;0
2026-07-17;2026-07-22;Lages;5;12.4;19.4;15.9;4.2;0;0;0;0;0
2026-07-17;2026-07-23;Lages;6;10.8;16.9;13.7;14.0;0;0;0;0;0
2026-07-17;2026-07-24;Lages;7;12.7;20.4;16.1;1.0;0;0;0;0;0
2026-07-17;2026-07-18;Chapeco;1;19.5;25.2;21.7;0.0;0;0;0;0;0
2026-07-17;2026-07-19;Chapeco;2;18.6;25.1;21.5;0.0;0;0;0;0;0
2026-07-17;2026-07-20;Chapeco;3;19.2;23.8;20.9;3.3;0;0;0;0;0
2026-07-17;2026-07-21;Chapeco;4;17.1;20.2;18.8;85.4;0;0;1;1;0
2026-07-17;2026-07-22;Chapeco;5;15.6;23.9;18.3;19.2;0;0;0;1;0
2026-07-17;2026-07-23;Chapeco;6;16.9;18.6;17.7;58.6;0;0;0;1;0
2026-07-17;2026-07-24;Chapeco;7;15.5;22.3;17.8;1.4;0;0;0;0;0
2026-07-18;2026-07-19;Sao Jose;1;13.2;26.0;18.1;0.0;0;0;0;0;0
2026-07-18;2026-07-20;Sao Jose;2;14.2;24.7;18.7;0.0;0;0;0;0;0
2026-07-18;2026-07-21;Sao Jose;3;16.1;25.5;19.8;2.9;0;0;0;0;0
2026-07-18;2026-07-22;Sao Jose;4;17.9;20.9;18.9;8.5;0;0;0;0;0
2026-07-18;2026-07-23;Sao Jose;5;15.3;21.3;18.1;2.3;0;0;0;0;0
2026-07-18;2026-07-24;Sao Jose;6;13.3;20.3;15.9;0.2;0;0;0;0;0
2026-07-18;2026-07-25;Sao Jose;7;13.8;19.7;17.0;3.0;0;0;0;0;0
2026-07-18;2026-07-19;Lages;1;12.2;24.5;17.4;0.0;0;0;0;0;0
2026-07-18;2026-07-20;Lages;2;14.4;24.7;18.3;0.1;0;0;0;0;0
2026-07-18;2026-07-21;Lages;3;15.1;19.6;16.5;32.8;0;0;0;1;0
2026-07-18;2026-07-22;Lages;4;14.4;17.7;15.8;47.6;0;0;0;0;0
2026-07-18;2026-07-23;Lages;5;10.3;17.8;14.4;2.1;0;0;0;0;0
2026-07-18;2026-07-24;Lages;6;8.4;17.6;11.7;0.0;0;0;0;0;0
2026-07-18;2026-07-25;Lages;7;7.8;15.9;12.1;0.0;0;0;0;0;0
2026-07-18;2026-07-19;Chapeco;1;18.6;25.0;21.5;0.0;0;0;0;0;0
2026-07-18;2026-07-20;Chapeco;2;17.4;23.9;20.0;20.5;0;0;0;1;0
2026-07-18;2026-07-21;Chapeco;3;17.6;19.3;18.1;98.8;0;0;1;1;0
2026-07-18;2026-07-22;Chapeco;4;14.3;18.1;16.7;33.5;0;0;0;1;0
2026-07-18;2026-07-23;Chapeco;5;11.4;18.9;15.4;0.6;0;0;0;0;0
2026-07-18;2026-07-24;Chapeco;6;8.8;17.9;12.6;0.0;0;0;0;0;0
2026-07-18;2026-07-25;Chapeco;7;9.9;22.2;14.9;0.0;0;0;0;0;0
2026-07-19;2026-07-20;Sao Jose;1;14.4;25.3;18.8;0.0;0;0;0;0;0
2026-07-19;2026-07-21;Sao Jose;2;15.5;25.2;19.6;14.6;0;0;0;0;0
2026-07-19;2026-07-22;Sao Jose;3;17.8;23.0;19.3;15.1;0;0;0;0;0
2026-07-19;2026-07-23;Sao Jose;4;16.9;19.9;18.2;1.3;0;0;0;0;0
2026-07-19;2026-07-24;Sao Jose;5;15.7;20.0;17.6;0.9;0;0;0;0;0
2026-07-19;2026-07-25;Sao Jose;6;13.7;21.7;17.3;0.0;0;0;0;0;0
2026-07-19;2026-07-26;Sao Jose;7;12.0;22.2;16.2;0.0;0;0;0;0;0
2026-07-19;2026-07-20;Lages;1;13.7;24.6;18.5;0.3;0;0;0;0;0
2026-07-19;2026-07-21;Lages;2;15.4;19.6;16.7;21.5;0;0;0;1;0
2026-07-19;2026-07-22;Lages;3;13.8;19.6;15.8;19.9;0;0;0;1;0
2026-07-19;2026-07-23;Lages;4;11.8;17.5;13.9;0.6;0;0;0;0;0
2026-07-19;2026-07-24;Lages;5;11.3;16.1;13.0;0.5;0;0;0;0;0
2026-07-19;2026-07-25;Lages;6;10.2;18.6;12.8;0.4;0;0;0;0;0
2026-07-19;2026-07-26;Lages;7;8.9;20.4;13.0;0.0;0;0;0;0;0
2026-07-19;2026-07-20;Chapeco;1;17.0;24.3;20.9;5.1;0;0;0;0;0
2026-07-19;2026-07-21;Chapeco;2;16.9;21.8;18.5;84.9;0;0;0;1;0
2026-07-19;2026-07-22;Chapeco;3;15.6;20.0;17.5;13.2;0;0;0;1;0
2026-07-19;2026-07-23;Chapeco;4;13.5;19.5;15.5;0.0;0;0;0;0;0
2026-07-19;2026-07-24;Chapeco;5;11.4;21.6;15.4;5.4;0;0;0;0;0
2026-07-19;2026-07-25;Chapeco;6;11.6;22.3;15.6;0.0;0;0;0;0;0
2026-07-19;2026-07-26;Chapeco;7;12.3;23.3;16.5;0.0;0;0;0;0;0
2026-07-20;2026-07-21;Sao Jose;1;15.4;27.9;20.3;0.0;0;0;0;0;0
2026-07-20;2026-07-22;Sao Jose;2;16.3;23.1;19.0;6.4;0;0;0;0;0
2026-07-20;2026-07-23;Sao Jose;3;16.4;21.3;18.1;0.3;0;0;0;0;0
2026-07-20;2026-07-24;Sao Jose;4;14.7;20.4;17.3;0.0;0;0;0;0;0
2026-07-20;2026-07-25;Sao Jose;5;13.5;22.5;17.4;0.9;0;0;0;0;0
2026-07-20;2026-07-26;Sao Jose;6;12.6;20.8;16.4;0.0;0;0;0;0;0
2026-07-20;2026-07-27;Sao Jose;7;16.2;22.1;18.8;0.0;0;0;0;0;0
2026-07-20;2026-07-21;Lages;1;15.3;24.2;17.7;7.6;0;0;0;0;0
2026-07-20;2026-07-22;Lages;2;13.0;18.3;15.3;30.0;0;0;0;0;0
2026-07-20;2026-07-23;Lages;3;10.2;19.0;14.0;0.0;0;0;0;0;0
2026-07-20;2026-07-24;Lages;4;10.7;14.4;12.0;0.2;0;0;0;0;0
2026-07-20;2026-07-25;Lages;5;10.0;18.7;12.8;2.2;0;0;0;0;0
2026-07-20;2026-07-26;Lages;6;11.2;21.3;14.6;0.0;0;0;0;0;0
2026-07-20;2026-07-27;Lages;7;11.8;19.9;14.9;0.6;0;0;0;0;0
2026-07-20;2026-07-21;Chapeco;1;17.2;22.7;19.5;30.4;0;0;0;1;0
2026-07-20;2026-07-22;Chapeco;2;14.8;18.7;16.8;46.1;0;0;0;1;0
2026-07-20;2026-07-23;Chapeco;3;11.9;19.2;14.8;0.0;0;0;0;0;0
2026-07-20;2026-07-24;Chapeco;4;11.2;22.1;15.7;9.1;0;0;0;0;0
2026-07-20;2026-07-25;Chapeco;5;11.9;23.3;16.8;1.1;0;0;0;0;0
2026-07-20;2026-07-26;Chapeco;6;13.9;23.5;18.2;3.6;0;0;0;0;0
2026-07-20;2026-07-27;Chapeco;7;16.3;26.7;20.4;0.0;0;0;0;0;0
2026-07-21;2026-07-22;Sao Jose;1;17.3;22.4;19.5;4.3;0;0;0;0;0
2026-07-21;2026-07-23;Sao Jose;2;16.5;20.1;17.8;0.3;0;0;0;0;0
2026-07-21;2026-07-24;Sao Jose;3;14.6;19.5;16.8;0.7;0;0;0;0;0
2026-07-21;2026-07-25;Sao Jose;4;11.5;22.7;16.1;0.0;0;0;0;0;0
2026-07-21;2026-07-26;Sao Jose;5;13.3;22.2;16.8;0.0;0;0;0;0;0
2026-07-21;2026-07-27;Sao Jose;6;11.9;21.1;17.0;0.2;0;0;0;0;0
2026-07-21;2026-07-28;Sao Jose;7;15.3;21.8;17.9;8.0;0;0;0;0;0
2026-07-21;2026-07-22;Lages;1;14.2;17.9;15.6;34.0;0;0;0;0;0
2026-07-21;2026-07-23;Lages;2;10.8;18.4;14.0;0.0;0;0;0;0;0
2026-07-21;2026-07-24;Lages;3;9.6;14.9;11.9;0.1;0;0;0;0;0
2026-07-21;2026-07-25;Lages;4;10.3;20.5;13.5;0.0;0;0;0;0;0
2026-07-21;2026-07-26;Lages;5;10.8;20.7;14.3;0.3;0;0;0;0;0
2026-07-21;2026-07-27;Lages;6;9.4;17.8;12.7;6.8;0;0;0;0;0
2026-07-21;2026-07-28;Lages;7;11.1;17.0;13.7;21.4;0;0;0;0;0
2026-07-21;2026-07-22;Chapeco;1;14.4;18.9;16.8;45.5;0;0;0;1;0
2026-07-21;2026-07-23;Chapeco;2;12.2;19.4;14.8;0.2;0;0;0;0;0
2026-07-21;2026-07-24;Chapeco;3;12.3;21.0;15.9;10.9;0;0;0;1;0
2026-07-21;2026-07-25;Chapeco;4;11.3;23.6;16.3;0.0;0;0;0;0;0
2026-07-21;2026-07-26;Chapeco;5;14.9;21.1;17.4;17.7;0;0;0;1;0
2026-07-21;2026-07-27;Chapeco;6;15.2;22.0;17.7;1.2;0;0;0;0;0
2026-07-21;2026-07-28;Chapeco;7;14.7;24.4;19.2;4.2;0;0;0;0;0
2026-07-22;2026-07-23;Sao Jose;1;15.2;20.9;17.3;0.1;0;0;0;0;0
2026-07-22;2026-07-24;Sao Jose;2;12.9;20.4;16.3;0.9;0;0;0;0;0
2026-07-22;2026-07-25;Sao Jose;3;11.4;22.9;15.8;0.6;0;0;0;0;0
2026-07-22;2026-07-26;Sao Jose;4;12.5;21.9;16.3;0.0;0;0;0;0;0
2026-07-22;2026-07-27;Sao Jose;5;16.0;23.8;18.9;0.3;0;0;0;0;0
2026-07-22;2026-07-28;Sao Jose;6;16.5;24.6;19.3;0.0;0;0;0;0;0
2026-07-22;2026-07-29;Sao Jose;7;17.3;24.0;20.7;6.6;0;0;0;0;0
2026-07-22;2026-07-23;Lages;1;10.5;19.8;14.4;0.2;0;0;0;0;0
2026-07-22;2026-07-24;Lages;2;9.8;16.3;12.3;0.4;0;0;0;0;0
2026-07-22;2026-07-25;Lages;3;10.9;19.9;13.9;0.0;0;0;0;0;0
2026-07-22;2026-07-26;Lages;4;10.7;21.7;14.7;3.1;0;0;0;0;0
2026-07-22;2026-07-27;Lages;5;12.4;21.9;16.1;1.7;0;0;0;0;0
2026-07-22;2026-07-28;Lages;6;14.3;26.1;18.3;2.2;0;0;0;0;0
2026-07-22;2026-07-29;Lages;7;14.2;22.9;17.6;5.0;0;0;0;0;0
2026-07-22;2026-07-23;Chapeco;1;13.2;19.1;15.2;0.0;0;0;0;0;0
2026-07-22;2026-07-24;Chapeco;2;11.9;21.5;15.2;7.5;0;0;0;1;0
2026-07-22;2026-07-25;Chapeco;3;11.9;23.3;16.4;0.0;0;0;0;0;0
2026-07-22;2026-07-26;Chapeco;4;15.0;20.5;17.0;11.1;0;0;0;1;0
2026-07-22;2026-07-27;Chapeco;5;16.1;24.2;19.9;0.0;0;0;0;0;0
2026-07-22;2026-07-28;Chapeco;6;16.9;27.8;21.9;6.8;0;0;0;0;0
2026-07-22;2026-07-29;Chapeco;7;14.7;22.7;18.2;11.2;0;0;0;1;0
2026-07-23;2026-07-24;Sao Jose;1;11.8;19.9;15.7;0.2;0;0;0;0;0
2026-07-23;2026-07-25;Sao Jose;2;11.3;22.2;15.7;0.0;0;0;0;0;0
2026-07-23;2026-07-26;Sao Jose;3;12.5;22.4;16.4;9.4;0;0;0;0;0
2026-07-23;2026-07-27;Sao Jose;4;14.0;21.9;17.3;0.4;0;0;0;0;0
2026-07-23;2026-07-28;Sao Jose;5;15.3;24.0;18.6;0.2;0;0;0;0;0
2026-07-23;2026-07-29;Sao Jose;6;16.3;25.6;19.7;7.2;0;0;0;0;0
2026-07-23;2026-07-30;Sao Jose;7;16.1;22.0;18.8;0.6;0;0;0;0;0
2026-07-23;2026-07-24;Lages;1;8.4;16.3;11.4;0.0;0;0;0;0;0
2026-07-23;2026-07-25;Lages;2;10.5;20.6;13.8;0.0;0;0;0;0;0
2026-07-23;2026-07-26;Lages;3;11.1;20.3;14.7;4.7;0;0;0;0;0
2026-07-23;2026-07-27;Lages;4;13.7;21.3;16.4;2.2;0;0;0;0;0
2026-07-23;2026-07-28;Lages;5;14.3;27.3;18.6;1.4;0;0;0;0;0
2026-07-23;2026-07-29;Lages;6;14.2;18.6;16.4;4.2;0;0;0;0;0
2026-07-23;2026-07-30;Lages;7;14.0;20.8;16.2;0.6;0;0;0;0;0
2026-07-23;2026-07-24;Chapeco;1;9.9;20.2;14.6;5.8;0;0;0;0;0
2026-07-23;2026-07-25;Chapeco;2;12.3;23.4;17.2;0.0;0;0;0;0;0
2026-07-23;2026-07-26;Chapeco;3;15.9;18.6;17.2;24.5;0;0;0;1;0
2026-07-23;2026-07-27;Chapeco;4;16.1;25.7;20.2;0.3;0;0;0;0;0
2026-07-23;2026-07-28;Chapeco;5;19.0;28.1;22.6;0.0;0;0;0;0;0
2026-07-23;2026-07-29;Chapeco;6;16.2;21.7;17.5;25.7;0;0;0;1;0
