data;cidade;estado;regiao;lat;lon;temp_min;temp_max;temp_media;sensacao_min;sensacao_max;precipitacao_mm;chuva_mm;neve_cm;horas_precipitacao;horas_sol;radiacao_solar_mj;vento_max_kmh;rajada_max_kmh;direcao_vento_graus;evapotranspiracao_mm;codigo_tempo;geada;neve;granizo;tempestade;chuva_intensa;nascer_sol;por_sol;fase_lua;iluminacao_lua_pct
2026-01-04;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;19.4;26.0;22.2;20.0;28.9;0.0;0.0;0.0;0.0;9.25;20.76;11.1;28.1;166;4.22;3;0;0;0;0;0;05:28;19:12;Lua Cheia;99.1
2026-01-05;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;18.3;24.9;21.7;19.0;25.8;0.2;0.2;0.0;2.0;10.9;17.87;10.8;27.7;138;3.69;51;0;0;0;0;0;05:29;19:12;Gibosa Minguante;95.9
2026-01-06;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;17.3;25.8;22.3;18.8;28.0;2.8;2.8;0.0;7.0;11.91;21.24;15.0;36.0;34;4.07;55;0;0;0;0;0;05:29;19:12;Gibosa Minguante;90.7
2026-01-07;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;18.4;31.1;24.9;20.5;36.5;0.1;0.1;0.0;1.0;13.1;28.2;12.0;28.1;26;5.7;51;0;0;0;0;0;05:30;19:12;Gibosa Minguante;83.6
2026-01-08;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;21.6;31.0;25.4;25.5;38.1;4.7;4.7;0.0;8.0;10.29;22.17;11.4;28.8;198;4.55;61;0;0;0;0;0;05:31;19:12;Gibosa Minguante;75.1
2026-01-09;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;22.4;29.9;25.9;26.9;35.8;2.8;2.8;0.0;10.0;10.59;22.15;14.2;34.2;59;4.52;53;0;0;0;0;0;05:32;19:12;Quarto Minguante;65.4
2026-01-10;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;23.0;30.0;25.2;26.9;35.1;12.8;12.8;0.0;10.0;7.8;16.33;9.6;31.0;25;3.31;63;0;0;0;0;0;05:32;19:12;Quarto Minguante;55.0
2026-01-11;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;21.9;31.0;25.3;26.2;36.6;11.4;11.4;0.0;6.0;6.48;13.47;8.7;26.3;302;2.82;65;0;0;0;0;0;05:33;19:12;Quarto Minguante;44.3
2026-01-12;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;22.5;29.1;24.8;26.2;34.6;18.3;18.3;0.0;10.0;3.67;12.81;8.5;27.0;294;2.63;63;0;0;0;0;0;05:34;19:12;Quarto Minguante;34.0
2026-01-13;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;21.4;29.9;25.4;25.1;35.4;0.7;0.7;0.0;4.0;11.3;19.72;10.7;31.0;182;3.93;51;0;0;0;0;0;05:35;19:12;Minguante;24.3
2026-01-14;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;20.1;31.0;25.5;23.2;37.8;2.0;2.0;0.0;2.0;11.58;22.02;12.2;30.6;21;4.55;61;0;0;0;0;0;05:36;19:12;Minguante;15.9
2026-01-15;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;21.5;31.3;26.4;25.3;37.2;0.6;0.6;0.0;3.0;13.0;26.05;12.6;32.0;34;5.33;51;0;0;0;0;0;05:36;19:12;Minguante;8.9
2026-01-16;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;22.6;31.6;27.1;27.5;38.7;0.9;0.9;0.0;2.0;12.45;26.85;8.2;27.0;11;5.5;53;0;0;0;0;0;05:37;19:12;Minguante;3.8
2026-01-17;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;23.5;29.9;25.6;27.8;37.3;19.2;19.2;0.0;12.0;9.93;17.6;7.7;23.4;201;3.54;65;0;0;0;0;0;05:38;19:12;Lua Nova;0.8
2026-01-18;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;21.9;30.0;25.3;26.4;36.8;5.1;5.1;0.0;7.0;9.93;20.37;10.3;26.6;180;4.12;63;0;0;0;0;0;05:39;19:12;Lua Nova;0.0
2026-01-19;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;20.4;27.0;23.9;20.5;28.5;2.0;2.0;0.0;9.0;10.21;21.82;24.3;53.6;184;4.81;53;0;0;0;0;0;05:40;19:12;Lua Nova;1.5
2026-01-20;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;16.6;25.9;21.7;16.9;27.9;0.1;0.1;0.0;1.0;12.54;24.97;14.2;33.5;183;4.94;51;0;0;0;0;0;05:40;19:12;Crescente;5.1
2026-01-21;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;18.2;25.2;21.5;19.9;28.5;1.1;1.1;0.0;7.0;12.71;22.43;10.8;27.7;146;4.29;51;0;0;0;0;0;05:41;19:11;Crescente;10.8
2026-01-22;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;18.1;26.5;22.2;19.7;29.6;1.8;1.8;0.0;6.0;12.05;23.95;9.9;25.6;149;4.66;53;0;0;0;0;0;05:42;19:11;Crescente;18.3
2026-01-23;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;18.1;26.6;22.7;19.6;29.1;2.5;2.5;0.0;10.0;13.0;23.86;14.6;34.2;174;4.64;53;0;0;0;0;0;05:43;19:11;Crescente;27.1
2026-01-24;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;19.6;27.6;23.9;21.7;31.0;0.6;0.6;0.0;4.0;13.0;24.6;9.8;25.9;174;4.83;51;0;0;0;0;0;05:44;19:10;Quarto Crescente;37.0
2026-01-25;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;20.4;28.2;24.1;23.0;33.0;2.7;2.7;0.0;12.0;13.0;24.39;11.5;29.5;110;4.8;53;0;0;0;0;0;05:44;19:10;Quarto Crescente;47.5
2026-01-26;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;20.7;28.7;24.7;24.0;32.5;0.4;0.4;0.0;2.0;12.39;20.73;10.9;28.8;87;4.19;51;0;0;0;0;0;05:45;19:10;Quarto Crescente;58.1
2026-01-27;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;20.4;31.5;25.7;23.7;38.0;0.0;0.0;0.0;0.0;13.0;26.37;11.4;29.9;44;5.42;3;0;0;0;0;0;05:46;19:09;Quarto Crescente;68.4
2026-01-28;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;21.8;32.3;26.4;26.3;38.5;0.1;0.1;0.0;1.0;12.77;27.85;12.5;30.2;42;5.78;51;0;0;0;0;0;05:47;19:09;Gibosa Crescente;77.8
2026-01-29;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;23.0;28.9;24.9;27.6;33.4;23.0;23.0;0.0;15.0;6.94;15.1;8.4;25.2;128;3.02;63;0;0;0;0;1;05:47;19:09;Gibosa Crescente;85.9
2026-01-30;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;21.5;28.8;23.7;25.2;32.8;9.0;9.0;0.0;14.0;5.41;15.51;10.4;27.4;198;3.12;61;0;0;0;0;0;05:48;19:08;Gibosa Crescente;92.5
2026-01-31;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;20.0;30.0;24.5;23.2;35.4;5.6;5.6;0.0;9.0;13.0;25.15;9.6;28.4;32;5.0;63;0;0;0;0;0;05:49;19:08;Lua Cheia;97.1
2026-02-01;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;21.0;29.0;24.6;24.8;36.2;0.9;0.9;0.0;5.0;13.0;25.61;12.2;30.2;308;5.05;51;0;0;0;0;0;05:50;19:07;Lua Cheia;99.6
2026-02-02;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;20.8;29.8;24.9;24.6;36.0;2.7;2.7;0.0;6.0;13.0;24.99;11.4;28.1;27;4.9;61;0;0;0;0;0;05:51;19:07;Lua Cheia;99.8
2026-02-03;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;21.8;29.5;24.3;26.0;36.2;32.8;32.8;0.0;22.0;8.08;17.93;10.8;27.4;156;3.59;65;0;0;0;0;1;05:51;19:06;Lua Cheia;97.8
2026-02-04;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;21.9;28.8;24.8;25.1;33.4;7.7;7.7;0.0;11.0;11.16;21.29;10.7;26.6;187;4.18;63;0;0;0;0;0;05:52;19:05;Gibosa Minguante;93.7
2026-02-05;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;21.4;30.4;25.3;25.1;36.7;3.4;3.4;0.0;11.0;13.0;24.94;9.1;27.0;118;4.97;61;0;0;0;0;0;05:53;19:05;Gibosa Minguante;87.6
2026-02-06;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;21.9;32.9;26.6;26.4;39.0;0.0;0.0;0.0;0.0;12.12;27.47;12.9;29.9;45;5.75;3;0;0;0;0;0;05:54;19:04;Gibosa Minguante;79.8
2026-02-07;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;22.2;31.1;25.5;26.1;37.3;25.3;25.3;0.0;8.0;10.06;22.67;12.9;31.0;139;4.71;65;0;0;0;0;1;05:54;19:04;Gibosa Minguante;70.6
2026-02-08;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;20.9;27.3;23.5;23.7;31.3;19.8;19.8;0.0;23.0;9.99;16.97;10.0;25.6;168;3.33;65;0;0;0;0;0;05:55;19:03;Quarto Minguante;60.5
2026-02-09;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;20.8;28.1;24.1;24.2;33.0;3.2;3.2;0.0;15.0;12.66;21.47;8.1;25.6;111;4.17;55;0;0;0;0;0;05:56;19:02;Quarto Minguante;50.0
2026-02-10;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;20.6;30.0;25.0;24.6;35.5;0.6;0.6;0.0;4.0;12.96;23.66;11.4;27.4;51;4.71;51;0;0;0;0;0;05:56;19:02;Quarto Minguante;39.4
2026-02-11;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;20.5;33.8;26.3;23.5;40.2;0.0;0.0;0.0;0.0;12.94;27.88;13.5;31.7;39;5.78;3;0;0;0;0;0;05:57;19:01;Minguante;29.3
2026-02-12;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;23.7;33.8;28.1;28.8;40.4;0.1;0.1;0.0;1.0;12.91;25.74;13.3;31.7;28;5.53;51;0;0;0;0;0;05:58;19:00;Minguante;20.2
2026-02-13;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;24.4;32.5;27.4;29.6;39.7;17.0;17.0;0.0;10.0;8.88;19.31;13.5;31.0;231;4.1;63;0;0;0;0;0;05:59;19:00;Minguante;12.4
2026-02-14;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;23.6;28.2;25.1;28.3;32.9;12.9;12.9;0.0;20.0;6.22;14.15;9.4;25.9;179;2.89;61;0;0;0;0;0;05:59;18:59;Minguante;6.3
2026-02-15;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;23.4;30.0;26.0;27.9;36.5;0.9;0.9;0.0;9.0;5.38;15.16;8.2;25.2;170;3.18;51;0;0;0;0;0;06:00;18:58;Lua Nova;2.1
2026-02-16;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;23.3;32.0;27.1;28.7;37.7;0.6;0.6;0.0;2.0;10.69;20.64;8.6;22.3;0;4.31;51;0;0;0;0;0;06:01;18:57;Lua Nova;0.2
2026-02-17;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;22.7;34.7;27.2;27.6;42.7;10.7;10.7;0.0;7.0;10.54;23.41;8.2;30.2;177;4.92;63;0;0;0;0;0;06:01;18:57;Lua Nova;0.4
2026-02-18;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;22.9;32.1;26.1;27.6;38.7;3.8;3.8;0.0;9.0;11.81;24.08;14.5;34.9;157;4.83;53;0;0;0;0;0;06:02;18:56;Lua Nova;2.9
2026-02-19;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;23.5;30.4;26.1;27.7;34.8;0.3;0.3;0.0;3.0;12.74;21.44;12.7;32.8;56;4.44;51;0;0;0;0;0;06:03;18:55;Crescente;7.6
2026-02-20;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;22.4;29.5;25.4;26.3;36.3;9.2;9.2;0.0;6.0;10.01;17.67;14.2;30.2;238;3.57;63;0;0;0;0;0;06:03;18:54;Crescente;14.1
2026-02-21;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;22.2;26.5;24.0;25.4;28.9;7.1;7.1;0.0;12.0;3.14;11.24;15.4;35.6;168;2.43;63;0;0;0;0;0;06:04;18:53;Crescente;22.3
2026-02-22;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;21.0;28.6;24.1;23.4;32.3;2.6;2.6;0.0;9.0;9.89;16.6;14.2;33.8;162;3.4;53;0;0;0;0;0;06:04;18:52;Quarto Crescente;31.7
2026-02-23;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;20.6;28.9;24.5;23.1;33.0;1.4;1.4;0.0;5.0;8.51;17.64;8.5;23.0;205;3.61;53;0;0;0;0;0;06:05;18:51;Quarto Crescente;41.9
2026-02-24;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;21.9;30.3;24.6;25.2;36.3;17.7;17.7;0.0;14.0;9.13;18.89;10.9;29.9;176;3.74;65;0;0;0;0;0;06:06;18:50;Quarto Crescente;52.5
2026-02-25;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;22.8;30.5;25.2;27.6;37.3;14.7;14.7;0.0;14.0;7.52;18.39;13.8;32.8;184;3.71;63;0;0;0;0;0;06:06;18:49;Quarto Crescente;63.0
2026-02-26;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;22.0;29.1;24.8;25.6;33.3;5.1;5.1;0.0;10.0;10.8;20.11;17.1;37.4;167;4.25;55;0;0;0;0;0;06:07;18:49;Gibosa Crescente;72.9
2026-02-27;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;19.8;27.5;23.9;22.0;30.3;0.0;0.0;0.0;0.0;12.16;19.94;12.7;31.7;175;4.08;3;0;0;0;0;0;06:07;18:48;Gibosa Crescente;81.8
2026-02-28;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;20.5;26.4;23.5;22.8;29.8;2.2;2.2;0.0;13.0;12.18;20.4;12.6;30.6;156;3.88;51;0;0;0;0;0;06:08;18:47;Gibosa Crescente;89.2
2026-03-01;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;19.6;26.8;23.2;22.3;30.1;0.5;0.5;0.0;3.0;11.43;22.15;9.9;25.9;144;4.28;51;0;0;0;0;0;06:09;18:46;Gibosa Crescente;94.9
2026-03-02;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;19.9;27.4;23.1;22.7;30.7;1.4;1.4;0.0;9.0;9.8;21.5;10.8;28.8;47;4.2;51;0;0;0;0;0;06:09;18:45;Lua Cheia;98.5
2026-03-03;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;19.1;29.4;23.9;20.8;33.2;0.0;0.0;0.0;0.0;12.44;23.48;14.0;34.6;58;4.65;3;0;0;0;0;0;06:10;18:44;Lua Cheia;100.0
2026-03-04;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;19.0;30.5;24.2;21.4;35.2;0.0;0.0;0.0;0.0;12.41;24.02;16.1;38.5;41;4.77;1;0;0;0;0;0;06:10;18:43;Lua Cheia;99.2
2026-03-05;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;18.0;29.4;23.8;20.5;33.0;0.0;0.0;0.0;0.0;12.26;25.42;12.8;31.0;41;5.04;3;0;0;0;0;0;06:11;18:42;Gibosa Minguante;96.2
2026-03-06;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;20.0;30.7;25.1;22.5;34.7;0.1;0.1;0.0;1.0;11.86;24.57;15.7;37.4;38;5.01;51;0;0;0;0;0;06:11;18:41;Gibosa Minguante;91.1
2026-03-07;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;22.2;30.8;26.1;26.5;36.3;0.0;0.0;0.0;0.0;10.99;20.62;10.6;31.3;17;4.22;3;0;0;0;0;0;06:12;18:40;Gibosa Minguante;84.1
2026-03-08;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;22.5;29.2;24.9;26.3;34.8;3.1;3.1;0.0;7.0;8.72;16.07;14.5;33.5;166;3.38;61;0;0;0;0;0;06:13;18:39;Gibosa Minguante;75.6
2026-03-09;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;21.2;24.4;22.4;24.5;28.4;9.1;9.1;0.0;24.0;0.26;7.76;7.8;16.9;140;1.61;61;0;0;0;0;0;06:13;18:38;Quarto Minguante;66.0
2026-03-10;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;20.5;24.3;22.0;23.5;28.7;5.9;5.9;0.0;14.0;0.0;6.57;11.3;23.4;29;1.34;61;0;0;0;0;0;06:14;18:37;Quarto Minguante;55.6
2026-03-11;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;20.5;25.4;22.7;23.8;29.1;2.1;2.1;0.0;10.0;1.54;8.11;8.9;18.4;291;1.67;53;0;0;0;0;0;06:14;18:36;Quarto Minguante;45.0
2026-03-12;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;20.2;23.6;21.7;23.6;28.0;14.9;14.9;0.0;17.0;1.68;6.82;6.1;15.5;226;1.33;61;0;0;0;0;0;06:15;18:35;Quarto Minguante;34.6
2026-03-13;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;18.4;30.1;23.6;20.5;34.7;0.6;0.6;0.0;3.0;11.55;23.51;8.8;20.5;150;4.63;51;0;0;0;0;0;06:15;18:34;Minguante;24.9
2026-03-14;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;20.1;28.9;24.3;23.8;34.0;0.2;0.2;0.0;2.0;10.73;20.29;11.2;27.4;40;4.0;51;0;0;0;0;0;06:16;18:32;Minguante;16.3
2026-03-15;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;22.0;31.2;25.8;26.4;37.5;0.3;0.3;0.0;2.0;10.35;22.49;11.2;27.4;41;4.57;51;0;0;0;0;0;06:16;18:31;Minguante;9.3
2026-03-16;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;22.5;31.9;26.3;27.3;38.6;0.7;0.7;0.0;4.0;10.78;20.54;10.4;27.4;57;4.24;51;0;0;0;0;0;06:17;18:30;Minguante;4.1
2026-03-17;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;23.5;30.6;26.3;28.2;35.8;0.8;0.8;0.0;8.0;10.35;22.64;15.2;36.0;40;4.65;51;0;0;0;0;0;06:17;18:29;Lua Nova;0.9
2026-03-18;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;23.2;28.2;25.5;27.4;32.3;7.6;7.6;0.0;6.0;7.79;12.37;10.7;26.6;28;2.6;63;0;0;0;0;0;06:18;18:28;Lua Nova;0.0
2026-03-19;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;22.7;29.3;25.3;27.5;34.9;7.6;7.6;0.0;14.0;11.04;17.09;10.9;25.2;78;3.48;61;0;0;0;0;0;06:18;18:27;Lua Nova;1.3
2026-03-20;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;22.1;29.8;25.3;26.5;35.4;0.6;0.6;0.0;4.0;11.0;19.67;11.6;26.6;59;3.96;51;0;0;0;0;0;06:19;18:26;Crescente;4.9
2026-03-21;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;22.0;31.0;25.8;26.2;36.5;0.0;0.0;0.0;0.0;11.44;22.19;15.3;34.6;31;4.53;3;0;0;0;0;0;06:19;18:25;Crescente;10.4
2026-03-22;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;23.2;31.2;25.9;28.1;38.8;10.9;10.9;0.0;9.0;9.61;17.22;8.3;24.8;60;3.53;63;0;0;0;0;0;06:20;18:24;Crescente;17.8
2026-03-23;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;23.6;30.5;26.2;28.1;34.5;0.7;0.7;0.0;3.0;11.0;21.42;15.0;34.9;35;4.42;51;0;0;0;0;0;06:20;18:23;Crescente;26.6
2026-03-24;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;22.7;30.3;25.9;26.8;35.5;0.0;0.0;0.0;0.0;11.2;19.56;10.6;26.3;41;4.02;3;0;0;0;0;0;06:21;18:22;Quarto Crescente;36.4
2026-03-25;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;21.9;30.1;25.6;25.5;35.1;0.0;0.0;0.0;0.0;11.28;19.89;10.7;27.7;59;4.04;3;0;0;0;0;0;06:21;18:21;Quarto Crescente;46.9
2026-03-26;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;21.2;31.2;26.0;24.9;37.1;1.8;1.8;0.0;3.0;11.36;20.6;8.0;24.8;44;4.18;53;0;0;0;0;0;06:22;18:20;Quarto Crescente;57.5
2026-03-27;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;22.6;31.4;26.4;27.4;37.4;0.2;0.2;0.0;2.0;10.79;19.86;11.4;27.4;47;4.11;51;0;0;0;0;0;06:22;18:19;Quarto Crescente;67.8
2026-03-28;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;22.5;30.5;25.8;26.7;35.1;0.0;0.0;0.0;0.0;10.39;21.37;12.4;30.6;32;4.41;3;0;0;0;0;0;06:22;18:17;Gibosa Crescente;77.2
2026-03-29;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;19.7;31.2;25.1;22.9;36.4;0.0;0.0;0.0;0.0;11.0;21.87;9.8;25.6;22;4.44;3;0;0;0;0;0;06:23;18:16;Gibosa Crescente;85.5
2026-03-30;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;21.7;29.6;25.2;25.9;34.1;0.7;0.7;0.0;5.0;7.77;15.85;10.2;24.8;104;3.33;51;0;0;0;0;0;06:23;18:15;Gibosa Crescente;92.1
2026-03-31;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;21.1;27.5;23.9;24.4;31.0;2.1;2.1;0.0;15.0;11.0;16.81;9.5;27.7;157;3.27;51;0;0;0;0;0;06:24;18:14;Lua Cheia;96.9
2026-04-01;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;19.3;28.6;23.6;21.6;30.9;0.0;0.0;0.0;0.0;11.17;16.97;12.0;29.5;28;3.44;3;0;0;0;0;0;06:24;18:13;Lua Cheia;99.5
2026-04-02;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;20.1;29.4;23.7;23.2;34.2;8.1;8.1;0.0;3.0;9.59;16.84;10.1;32.0;310;3.25;63;0;0;0;0;0;06:25;18:12;Lua Cheia;99.9
2026-04-03;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;19.6;30.0;24.9;22.9;36.2;0.7;0.7;0.0;2.0;11.19;19.53;7.9;25.2;340;3.84;53;0;0;0;0;0;06:25;18:11;Lua Cheia;98.0
2026-04-04;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;21.9;31.4;25.8;26.2;37.4;1.4;1.4;0.0;3.0;11.0;19.65;8.7;24.8;102;4.02;55;0;0;0;0;0;06:26;18:10;Gibosa Minguante;94.0
2026-04-05;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;22.2;27.6;24.2;25.6;32.5;6.3;6.3;0.0;16.0;8.81;13.54;13.0;32.0;157;2.72;63;0;0;0;0;0;06:26;18:09;Gibosa Minguante;88.0
2026-04-06;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;21.8;25.5;23.3;25.4;29.5;12.4;12.4;0.0;21.0;5.9;10.72;9.8;25.9;135;2.05;63;0;0;0;0;0;06:27;18:08;Gibosa Minguante;80.3
2026-04-07;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;21.5;29.1;24.9;25.8;33.9;9.7;9.7;0.0;8.0;11.05;16.06;10.6;30.6;28;3.19;63;0;0;0;0;0;06:27;18:07;Gibosa Minguante;71.2
2026-04-08;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;22.4;32.8;25.9;25.7;35.2;0.5;0.5;0.0;3.0;10.0;16.8;11.3;35.6;299;3.58;51;0;0;0;0;0;06:28;18:06;Quarto Minguante;61.2
2026-04-09;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;19.0;28.9;23.4;20.0;30.8;0.0;0.0;0.0;0.0;11.27;20.87;12.1;29.2;222;4.29;3;0;0;0;0;0;06:28;18:05;Quarto Minguante;50.6
2026-04-10;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;19.5;24.1;21.7;22.0;25.1;0.0;0.0;0.0;0.0;7.04;11.22;7.8;20.9;143;2.23;3;0;0;0;0;0;06:29;18:04;Quarto Minguante;40.1
2026-04-11;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;19.0;25.2;21.7;21.1;27.9;2.4;2.4;0.0;10.0;10.69;16.01;12.1;29.9;59;2.96;53;0;0;0;0;0;06:29;18:03;Minguante;29.9
2026-04-12;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;17.4;26.3;22.1;19.6;29.6;0.3;0.3;0.0;3.0;10.16;16.04;9.0;26.6;45;3.03;51;0;0;0;0;0;06:30;18:02;Minguante;20.7
2026-04-13;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;20.1;28.1;23.4;23.5;32.2;0.3;0.3;0.0;1.0;8.96;16.38;7.5;19.4;110;3.24;51;0;0;0;0;0;06:30;18:01;Minguante;12.8
2026-04-14;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;18.8;27.1;22.6;21.7;29.7;2.3;2.3;0.0;12.0;10.94;17.6;12.4;29.9;55;3.34;53;0;0;0;0;0;06:30;18:00;Minguante;6.6
2026-04-15;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;19.4;26.6;22.6;22.6;29.0;1.5;1.5;0.0;9.0;8.92;14.37;11.8;28.8;43;2.76;51;0;0;0;0;0;06:31;17:59;Lua Nova;2.3
2026-04-16;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;19.0;28.1;23.2;22.0;30.3;0.2;0.2;0.0;1.0;10.68;15.59;12.9;30.2;30;3.14;51;0;0;0;0;0;06:31;17:58;Lua Nova;0.2
2026-04-17;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;20.2;29.1;23.9;24.0;33.4;0.4;0.4;0.0;4.0;9.43;16.04;15.4;30.6;14;3.12;51;0;0;0;0;0;06:32;17:57;Lua Nova;0.4
2026-04-18;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;20.5;31.7;24.7;24.4;34.0;0.0;0.0;0.0;0.0;10.88;19.05;10.9;27.0;176;3.96;3;0;0;0;0;0;06:32;17:56;Lua Nova;2.7
2026-04-19;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;21.5;29.4;24.5;24.6;32.9;0.0;0.0;0.0;0.0;10.86;18.04;11.5;27.4;49;3.61;3;0;0;0;0;0;06:33;17:55;Crescente;7.2
2026-04-20;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;19.9;29.0;23.8;22.7;31.5;0.1;0.1;0.0;1.0;10.83;18.49;10.0;26.3;76;3.63;51;0;0;0;0;0;06:33;17:54;Crescente;13.7
2026-04-21;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;20.5;28.1;23.4;23.4;30.2;0.0;0.0;0.0;0.0;10.61;14.13;9.1;21.6;32;2.87;3;0;0;0;0;0;06:34;17:53;Crescente;21.7
2026-04-22;Joinville;SC;Norte Catarinense;-26.3045;-48.8487;18.0;29.2;23.4;20.1;31.0;0.0;0.0;0.0;0.0;10.81;18.51;12.5;31.0;27;3.81;1;0;0;0;0;0;06:34;17:52;Quarto Crescente;31.1
